id,listing_url,name,picture_url,host_name,host_since,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1149380,https://www.airbnb.com/rooms/1149380,B&B Calypso Amsterdam,https://a0.muscache.com/pictures/17353192/a328eb9e_original.jpg,D.,2013-05-09,t,t,Bijlmer-Centrum,52.31774,4.94647,Private room in rental unit,Private room,4,$61.00,1,494,4.7,4.73,4.47,4.89,4.93,4.58,4.7
1149694,https://www.airbnb.com/rooms/1149694,Cosy city apartment,https://a0.muscache.com/pictures/17290834/3c0eee86_original.jpg,Susan,2013-05-09,f,f,Bos en Lommer,52.38231,4.84866,Entire rental unit,Entire home/apt,2,$75.00,3,76,4.19,4.32,3.82,4.61,4.66,4.06,4.01
1155251,https://www.airbnb.com/rooms/1155251,cozy spacious 90m2 Jordaan apartment 1,https://a0.muscache.com/pictures/9f2d7a50-b66a-48f5-86f4-f5fa0d1a5bac.jpg,Remco,2013-04-06,t,t,Centrum-West,52.38295,4.88854,Entire rental unit,Entire home/apt,2,$127.00,7,49,4.86,4.88,4.86,4.8,4.76,4.96,4.57
1155386,https://www.airbnb.com/rooms/1155386,Quietness and the city life,https://a0.muscache.com/pictures/18635763/fdaa9ef4_original.jpg,Mirjam,2013-05-09,f,t,De Pijp - Rivierenbuurt,52.34227,4.91217,Entire rental unit,Entire home/apt,2,$120.00,6,63,4.72,4.86,4.97,4.9,4.92,4.52,4.71
1158662,https://www.airbnb.com/rooms/1158662,Apartment & roof terrace near Vondelpark,https://a0.muscache.com/pictures/17445325/2ac0201c_original.jpg,Dirk,2013-03-05,f,t,De Baarsjes - Oud-West,52.36042,4.86161,Entire rental unit,Entire home/apt,2,$285.00,3,49,4.86,4.88,4.73,4.9,4.92,4.8,4.63
1162769,https://www.airbnb.com/rooms/1162769,Great new appartment in hip part of Amsterdam!,https://a0.muscache.com/pictures/0ae4f67e-f070-4a20-964f-848dbcc18f34.jpg,Hans En Sietske,2013-05-13,f,f,Oud-Oost,52.35823,4.92035,Entire rental unit,Entire home/apt,4,$295.00,4,13,4.85,4.92,4.38,4.92,4.92,4.69,4.46
1174506,https://www.airbnb.com/rooms/1174506,Cosy stylish apartment in De Pijp,https://a0.muscache.com/pictures/18079826/a78be368_original.jpg,Roel,2013-05-16,f,t,De Pijp - Rivierenbuurt,52.35043,4.90079,Entire rental unit,Entire home/apt,2,$120.00,4,43,4.95,4.98,4.81,5.0,5.0,4.9,4.93
1182421,https://www.airbnb.com/rooms/1182421,Family home 120 m2 A’dam  - dec 7 nights minimum,https://a0.muscache.com/pictures/6369e743-4b7a-47a5-8559-43ca3e8f5233.jpg,Myrthe,2012-08-02,f,t,Oud-Noord,52.39259,4.91565,Entire home,Entire home/apt,4,$90.00,4,7,4.86,4.86,4.57,5.0,4.86,5.0,5.0
1195666,https://www.airbnb.com/rooms/1195666,Lovely family home in Central Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-1195666/original/ffc1cd21-e532-47bd-bccb-b4afc47a93d7.jpeg,Willemijne,2013-05-23,f,t,De Baarsjes - Oud-West,52.36501,4.87918,Entire rental unit,Entire home/apt,4,$300.00,4,42,4.9,4.93,4.48,4.9,4.95,4.95,4.73
1196088,https://www.airbnb.com/rooms/1196088,Charming Apartment -Own courtyard,https://a0.muscache.com/pictures/8dea0769-8515-4591-b7a7-b74e6d2ff64e.jpg,Wanka,2013-05-23,f,t,Oud-Noord,52.38827,4.94617,Entire rental unit,Entire home/apt,4,$136.00,2,394,4.65,4.7,4.61,4.86,4.85,4.56,4.53
1201952,https://www.airbnb.com/rooms/1201952,15 min to the center of Amsterdam,https://a0.muscache.com/pictures/miso/Hosting-1201952/original/45eab683-9dcf-4d41-a969-2ea72bb800ec.jpeg,Ekaterina,2013-05-25,f,t,Oostelijk Havengebied - Indische Buurt,52.3639,4.93817,Entire rental unit,Entire home/apt,2,$80.00,2,22,4.86,4.91,4.86,4.82,4.91,4.73,4.68
1223171,https://www.airbnb.com/rooms/1223171,The Green Loft in Amsterdam,https://a0.muscache.com/pictures/18748091/864d4b57_original.jpg,Valeria,2013-05-31,f,t,De Baarsjes - Oud-West,52.367088,4.863511,Private room in home,Private room,4,$106.00,2,436,4.71,4.73,4.67,4.78,4.79,4.63,4.58
1224695,https://www.airbnb.com/rooms/1224695,"Clean, light and central apt",https://a0.muscache.com/pictures/30973518/db2092e0_original.jpg,Nynke,2013-05-31,f,t,De Baarsjes - Oud-West,52.37006,4.85853,Entire rental unit,Entire home/apt,2,$135.00,10,73,4.75,4.83,4.44,4.9,4.93,4.67,4.51
1225622,https://www.airbnb.com/rooms/1225622,Spacious house garden walk through park to centre,https://a0.muscache.com/pictures/35822041/ccf5d98e_original.jpg,Tamara,2013-05-18,f,t,De Baarsjes - Oud-West,52.35936,4.86001,Entire rental unit,Entire home/apt,4,$160.00,6,53,4.91,4.89,4.79,4.89,4.98,4.92,4.81
1231693,https://www.airbnb.com/rooms/1231693,Houseboat with Beautiful View | 5’m VondelPark,https://a0.muscache.com/pictures/2a4e12be-770f-41b1-a641-d57143eeec44.jpg,Maurits,2013-06-03,f,t,Zuid,52.34549598503580,4.849022579673230,Private room in home,Private room,4,$349.00,2,0,,,,,,,
1232048,https://www.airbnb.com/rooms/1232048,"Cozy & secluded, Garden, Centre, Cheap Parking",https://a0.muscache.com/pictures/8351553b-93ec-46ad-b926-65db2c74d064.jpg,Reinhart,2013-03-27,f,t,Oud-Noord,52.38418,4.90779,Private room in houseboat,Private room,2,$77.00,2,471,4.51,4.68,4.41,4.89,4.89,4.82,4.53
1236227,https://www.airbnb.com/rooms/1236227,Leidse Square 5 star Luxury-apartment,https://a0.muscache.com/pictures/miso/Hosting-1236227/original/b6c0c2c0-07dd-4cdf-822b-93d2edf161a8.jpeg,Sander,2013-06-04,t,t,Centrum-West,52.36646,4.88235,Entire rental unit,Entire home/apt,4,$557.00,1,232,4.94,4.93,4.96,4.96,4.96,4.97,4.82
1246242,https://www.airbnb.com/rooms/1246242,200m2 SPACIOUS 1918house with garden!,https://a0.muscache.com/pictures/66962300/540d793a_original.jpg,Martine,2013-06-04,f,t,Oud-Noord,52.39238,4.92899,Entire home,Entire home/apt,4,$299.00,4,42,4.79,4.76,4.64,5.0,4.97,4.68,4.58
1250364,https://www.airbnb.com/rooms/1250364,Sunny 200 m2 apartment with garden in De Pijp,https://a0.muscache.com/pictures/19169184/652d4457_original.jpg,Dorien,2013-05-11,f,t,De Pijp - Rivierenbuurt,52.35263,4.89093,Entire home,Entire home/apt,4,$300.00,3,48,4.84,4.85,4.72,5.0,4.96,4.89,4.74
1250716,https://www.airbnb.com/rooms/1250716,Cosy apartment! Close to centre,https://a0.muscache.com/pictures/19226231/ff5553a2_original.jpg,Lucas,2013-06-08,f,t,De Baarsjes - Oud-West,52.36647,4.85138,Entire rental unit,Entire home/apt,4,$180.00,5,27,4.77,4.7,4.96,4.92,4.85,4.35,4.65
1260229,https://www.airbnb.com/rooms/1260229,Houseboat in the Center of Amsterdam,https://a0.muscache.com/pictures/be6fd3e8-be55-4be7-89c1-45620a11aea2.jpg,Lilian,2013-06-11,f,t,Centrum-West,52.383,4.89161,Boat,Entire home/apt,2,$170.00,3,76,4.75,4.74,4.59,4.92,4.96,4.88,4.51
1262157,https://www.airbnb.com/rooms/1262157,Comfy Spacy House at Vondelpark & Rijksmuseum,https://a0.muscache.com/pictures/097d4c81-8a44-48fd-bf0f-ab7007734649.jpg,Marlous & Michiel,2013-06-12,f,t,Zuid,52.35749,4.87699,Entire rental unit,Entire home/apt,5,$499.00,2,30,4.81,4.88,4.77,4.96,5.0,5.0,4.69
1267645,https://www.airbnb.com/rooms/1267645,Unique Amsterdam citycenter houseboat with ZOOview,https://a0.muscache.com/pictures/50047029/134f5aa9_original.jpg,Tjalling,2013-06-13,f,f,Centrum-Oost,52.36689,4.91809,Houseboat,Entire home/apt,4,$250.00,2,38,4.79,4.84,4.53,4.95,4.95,4.81,4.46
1271700,https://www.airbnb.com/rooms/1271700,Spacious family house close to the Vondelpark,https://a0.muscache.com/pictures/19168554/3d96718a_original.jpg,Barbara,2012-07-04,f,t,De Baarsjes - Oud-West,52.36062,4.86901,Entire townhouse,Entire home/apt,4,$299.00,3,32,4.88,4.97,4.88,4.88,5.0,4.94,4.84
1272352,https://www.airbnb.com/rooms/1272352,BEAUTIFUL Roof Terrace apartment!!!,https://a0.muscache.com/pictures/38ba19b8-c880-41c2-ba81-544f218bfc73.jpg,Marcel,2013-06-15,t,t,Bos en Lommer,52.37537,4.86019,Private room in rental unit,Private room,2,$138.00,3,357,4.67,4.64,4.62,4.92,4.9,4.61,4.51
1279735,https://www.airbnb.com/rooms/1279735,Sunny loft Amsterdam centre,https://a0.muscache.com/pictures/105211977/fde6044f_original.jpg,Dicky,2012-06-22,f,t,De Pijp - Rivierenbuurt,52.35787,4.89561,Entire rental unit,Entire home/apt,2,$280.00,4,33,4.94,4.97,4.94,4.91,4.94,4.94,4.78
1291054,https://www.airbnb.com/rooms/1291054,The Room Downstairs - Free parking,https://a0.muscache.com/pictures/65483787/9e6b88d8_original.jpg,Marta,2013-01-07,f,t,Noord-West,52.42397,4.88864,Room in bed and breakfast,Hotel room,2,$94.00,2,323,4.51,4.59,4.49,4.75,4.8,4.15,4.48
1299652,https://www.airbnb.com/rooms/1299652,Great central apartment + garden in Pijp WITH CAT,https://a0.muscache.com/pictures/miso/Hosting-1299652/original/efb0764f-dfcb-465e-b923-30e58bc5a3c6.jpeg,Paul,2012-09-15,f,t,De Pijp - Rivierenbuurt,52.35531,4.89116,Entire rental unit,Entire home/apt,3,$270.00,3,66,4.95,4.98,4.91,5.0,5.0,4.89,4.86
1308382,https://www.airbnb.com/rooms/1308382,Mallees Houseboat Apartment,https://a0.muscache.com/pictures/miso/Hosting-1308382/original/19d5dfda-d8a3-4796-98dd-de146de62efc.jpeg,Melle,2013-06-25,f,t,De Baarsjes - Oud-West,52.36518,4.86652,Boat,Entire home/apt,4,$155.00,2,7,4.86,4.43,4.86,4.71,4.86,4.57,4.43
1311373,https://www.airbnb.com/rooms/1311373,Huge 2 floor apartment with garden!,https://a0.muscache.com/pictures/21599046/8bc0d3eb_original.jpg,Richard,2013-06-26,f,t,De Baarsjes - Oud-West,52.37108,4.87389,Entire rental unit,Entire home/apt,4,$280.00,4,33,4.9,4.9,4.8,4.9,4.9,4.9,4.67
1315392,https://www.airbnb.com/rooms/1315392,Cozy first floor one bedroom Jordaan apartment,https://a0.muscache.com/pictures/23198304/5a75396c_original.jpg,Remco,2013-04-06,t,t,Centrum-West,52.38123,4.88619,Entire rental unit,Entire home/apt,2,$150.00,7,81,4.73,4.84,4.78,4.8,4.85,4.94,4.68
1316990,https://www.airbnb.com/rooms/1316990,W 120 m2 double floor 2 bedr/2bathr Jordaan apt E,https://a0.muscache.com/pictures/25414491/363bf550_original.jpg,Remco,2013-04-06,t,t,Centrum-West,52.38145,4.8849,Entire rental unit,Entire home/apt,4,$225.00,7,125,4.84,4.88,4.84,4.91,4.88,4.95,4.63
1320353,https://www.airbnb.com/rooms/1320353,W Spacious split-level 100m2 Jordaan apartment C,https://a0.muscache.com/pictures/24494657/f3f9d4a2_original.jpg,Remco,2013-04-06,t,t,Centrum-West,52.3815,4.88538,Entire condo,Entire home/apt,2,$143.00,7,58,4.91,4.93,4.89,4.84,4.89,4.98,4.77
1320438,https://www.airbnb.com/rooms/1320438,W 100 m2 split level loft Jordaan apartment D,https://a0.muscache.com/pictures/26339048/772e79fd_original.jpg,Remco,2013-04-06,t,t,Centrum-West,52.3814,4.88553,Entire condo,Entire home/apt,2,$155.00,7,41,4.9,4.9,4.78,4.8,4.85,4.9,4.78
1321735,https://www.airbnb.com/rooms/1321735,Two bedroom Jordaan Apartment B,https://a0.muscache.com/pictures/21590832/96e8a7d7_original.jpg,Remco,2013-04-06,t,t,Centrum-West,52.38295,4.88765,Entire rental unit,Entire home/apt,3,$160.00,7,82,4.62,4.77,4.82,4.74,4.82,4.9,4.58
1323521,https://www.airbnb.com/rooms/1323521,Gorgeous apt w/balcony by Jordaan,https://a0.muscache.com/pictures/22239818/bb054caa_original.jpg,Julian,2013-04-01,f,t,Westerpark,52.37639,4.87637,Entire rental unit,Entire home/apt,4,$175.00,3,12,4.67,4.83,4.75,4.67,5.0,4.92,4.83
1331157,https://www.airbnb.com/rooms/1331157,Spacious light house on the water!,https://a0.muscache.com/pictures/9fa63da5-c2b8-4269-a626-b8a2cad6d32e.jpg,Job En Suzanne,2013-07-01,f,t,IJburg - Zeeburgereiland,52.34861,5.00784,Entire home,Entire home/apt,4,$300.00,3,18,4.88,4.76,4.71,5.0,5.0,4.94,4.94
1338064,https://www.airbnb.com/rooms/1338064,Experience Excellent Hospitality!,https://a0.muscache.com/pictures/97040179/084db6e9_original.jpg,Christopher,2012-07-17,f,t,Oostelijk Havengebied - Indische Buurt,52.35938,4.93618,Private room in rental unit,Private room,2,$64.00,5,40,4.93,4.95,5.0,4.98,4.95,4.68,4.85
1338633,https://www.airbnb.com/rooms/1338633,Green Space and Calm for women travelling alone,https://a0.muscache.com/pictures/20157999/63dccb9d_original.jpg,Mirjam,2013-07-03,f,t,Oud-Noord,52.39319,4.9435,Private room in rental unit,Private room,1,$64.00,5,109,4.81,4.86,4.84,4.9,4.91,4.67,4.74
1350096,https://www.airbnb.com/rooms/1350096,"Casa Vrolik,  Amsterdam, Oosterparkbuurt  BnB 2pp.",https://a0.muscache.com/pictures/6fa7f123-1448-46c2-87b3-fece4155d6c4.jpg,Toetsie,2013-01-30,t,t,Oud-Oost,52.35719,4.92193,Private room in condo,Private room,2,$123.00,2,154,4.88,4.81,4.7,4.94,4.97,4.7,4.71
1350246,https://www.airbnb.com/rooms/1350246,"Casa Vrolik, Amsterdam, Oosterparkbuurt Bnb 1pp",https://a0.muscache.com/pictures/20706006/ad82b9f5_original.jpg,Toetsie,2013-01-30,t,t,Oud-Oost,52.35719,4.92193,Private room in condo,Private room,1,$82.00,2,197,4.9,4.91,4.86,4.95,4.96,4.78,4.82
1354077,https://www.airbnb.com/rooms/1354077,Houseboat in centre of Amsterdam,https://a0.muscache.com/pictures/24127189/a5d50a64_original.jpg,Nikita,2013-06-02,f,f,Centrum-Oost,52.37141,4.90353,Boat,Entire home/apt,4,$135.00,3,56,4.43,4.37,3.96,4.66,4.77,4.62,4.15
1355777,https://www.airbnb.com/rooms/1355777,Big Family Canal home + kitchen Amsterdam,https://a0.muscache.com/pictures/25144975/c965f7e2_original.jpg,Saskia,2013-07-08,f,t,De Baarsjes - Oud-West,52.36495,4.87367,Entire condo,Entire home/apt,4,$399.00,2,92,4.58,4.73,4.72,4.82,4.89,4.79,4.47
1358042,https://www.airbnb.com/rooms/1358042,"Woonboot in Amsterdam, Free parking",https://a0.muscache.com/pictures/20472102/85736dbb_original.jpg,Ton,2013-07-09,t,t,Noord-Oost,52.3809,4.96522,Private room in boat,Private room,2,$85.00,2,515,4.94,4.96,4.92,4.93,4.92,4.75,4.84
1364013,https://www.airbnb.com/rooms/1364013,Ruim authentiek gezinsappartement,https://a0.muscache.com/pictures/db50627d-6621-4db6-92b1-223cdbd24ef5.jpg,Natascha,2013-07-10,f,t,De Baarsjes - Oud-West,52.36055,4.8532,Entire rental unit,Entire home/apt,4,$120.00,4,24,4.71,4.92,4.58,4.92,4.83,4.88,4.83
1364379,https://www.airbnb.com/rooms/1364379,Modern houseboat,https://a0.muscache.com/pictures/20825304/2c789063_original.jpg,Jaap,2013-07-10,f,t,Zuid,52.34008,4.85133,Houseboat,Entire home/apt,4,$195.00,7,7,4.86,4.71,4.57,4.86,4.71,4.43,4.57
1366058,https://www.airbnb.com/rooms/1366058,Central spacious light apt.+parking,https://a0.muscache.com/pictures/d405e7c7-9e11-4043-8f1f-ab295128b6b3.jpg,Anna&Marnix,2013-07-01,f,t,Oud-Noord,52.38295,4.9152,Entire rental unit,Entire home/apt,4,$159.00,5,62,4.84,4.92,4.92,4.94,4.92,4.71,4.73
1375601,https://www.airbnb.com/rooms/1375601,Modern & Light Houseboat near Vondelpark,https://a0.muscache.com/pictures/20690577/c33a688f_original.jpg,Fauve,2013-07-13,f,f,De Baarsjes - Oud-West,52.36104,4.85778,Private room in houseboat,Private room,2,$218.00,3,8,5.0,5.0,4.88,5.0,5.0,4.88,4.63
1375612,https://www.airbnb.com/rooms/1375612,Your own apartment on wheels,https://a0.muscache.com/pictures/1fa4f027-5c11-432e-be70-45d6f4a6b7ee.jpg,Henk,2012-07-24,f,t,Noord-Oost,52.39508,4.99186,Private room in bed and breakfast,Private room,4,$77.00,2,159,4.53,4.53,4.03,4.67,4.66,4.61,4.44
1377662,https://www.airbnb.com/rooms/1377662,"Private room in big, cozy and light apartment",https://a0.muscache.com/pictures/20717361/3630f4cb_original.jpg,Elmar,2012-09-18,f,t,Bos en Lommer,52.37704,4.84606,Private room in rental unit,Private room,1,$74.00,3,38,4.86,4.97,4.81,4.83,4.92,4.53,4.61
1378074,https://www.airbnb.com/rooms/1378074,Romantic Design Apartment City Centre,https://a0.muscache.com/pictures/28061390/f75239bc_original.jpg,Andrea,2013-07-08,t,t,Centrum-Oost,52.36101,4.89042,Entire home,Entire home/apt,2,$150.00,2,69,4.79,4.85,4.79,4.94,4.97,4.98,4.56
1383369,https://www.airbnb.com/rooms/1383369,"Vintage, Stylish, Romantic close to city-center",https://a0.muscache.com/pictures/miso/Hosting-1383369/original/2525d603-0d27-46c7-9b89-a9a848c8a050.jpeg,Fenno,2013-07-10,f,t,Westerpark,52.38069,4.86826,Entire rental unit,Entire home/apt,3,$143.00,3,139,4.75,4.76,4.72,4.89,4.89,4.58,4.61
1394668,https://www.airbnb.com/rooms/1394668,B&Bio quiet/sun-room/elevator/welcoming,https://a0.muscache.com/pictures/miso/Hosting-1394668/original/d3ec6939-95e3-4adf-a3cb-be02ce256d66.jpeg,Joke,2013-07-17,t,t,De Baarsjes - Oud-West,52.37154,4.852,Private room in condo,Private room,2,$106.00,3,206,4.89,4.92,4.94,4.94,4.94,4.67,4.8
1397317,https://www.airbnb.com/rooms/1397317,Monumental river-house + backyard,https://a0.muscache.com/pictures/105934374/60b6b641_original.jpg,Taco,2013-07-17,f,t,De Pijp - Rivierenbuurt,52.35781,4.90529,Entire home,Entire home/apt,4,$186.00,3,38,4.86,4.92,4.73,4.97,5.0,4.89,4.76
1398007,https://www.airbnb.com/rooms/1398007,Amsterdam city centre appartment 155 m2.,https://a0.muscache.com/pictures/1ec43fd6-54c4-4176-bab9-d382e6e457dc.jpg,Lisa,2013-07-17,f,t,Westerpark,52.38919,4.88846,Entire rental unit,Entire home/apt,5,$220.00,1,7,4.43,4.29,4.0,4.71,4.86,4.57,4.0
1402541,https://www.airbnb.com/rooms/1402541,Room with canal view in windmill area + free bikes,https://a0.muscache.com/pictures/miso/Hosting-1402541/original/3a14ba37-537e-4440-8ee1-67a2bc9d170e.jpeg,Wilma,2013-07-18,t,t,Centrum-Oost,52.36541,4.92481,Private room in rental unit,Private room,2,$88.00,2,618,4.9,4.93,4.96,4.96,4.97,4.8,4.83
1408035,https://www.airbnb.com/rooms/1408035,Family house in New-West Amsterdam.,https://a0.muscache.com/pictures/36672515/002716cd_original.jpg,Marie,2012-06-04,f,t,De Aker - Nieuw Sloten,52.34255,4.80578,Shared room in home,Shared room,1,$50.00,3,38,4.81,4.89,4.97,4.92,4.81,4.44,4.63
1427610,https://www.airbnb.com/rooms/1427610,Spacious house in Amsterdam,https://a0.muscache.com/pictures/8d855b40-ba50-4c06-bb97-a0b84dd6e694.jpg,Aukje,2013-07-23,f,t,Geuzenveld - Slotermeer,52.38277,4.80351,Entire home,Entire home/apt,4,$100.00,5,5,5.0,4.8,4.8,4.8,5.0,4.8,5.0
1429701,https://www.airbnb.com/rooms/1429701,Quiet Gem in Heart of Amsterdam,https://a0.muscache.com/pictures/b8ace1b1-0826-4f8e-9bab-64b6689331ce.jpg,Ayla & Jake,2012-01-15,t,t,Centrum-West,52.38598,4.89164,Private room in houseboat,Private room,2,$135.00,2,392,4.94,4.95,4.98,4.97,4.98,4.93,4.77
1432378,https://www.airbnb.com/rooms/1432378,Bright & Stylish + roof terrace @Vondelpark area!,https://a0.muscache.com/pictures/8592cc94-ec85-441c-a036-355683776520.jpg,Jacqueline,2013-07-23,f,t,De Baarsjes - Oud-West,52.36239,4.86202,Entire rental unit,Entire home/apt,4,$150.00,2,31,4.63,4.8,4.7,4.97,4.77,4.69,4.52
1447217,https://www.airbnb.com/rooms/1447217,Cozy & clean bedroom with bicycles to rent.,https://a0.muscache.com/pictures/7560e0f2-8e1b-4a36-937c-c0671f3d3f52.jpg,Martijn & Betina,2013-07-28,t,t,Bos en Lommer,52.37591,4.8479,Private room in condo,Private room,2,$80.00,2,280,4.94,4.91,4.97,4.96,4.96,4.75,4.9
1454784,https://www.airbnb.com/rooms/1454784,"Cosy apartment Amsterdam, de pijp",https://a0.muscache.com/pictures/56197935/d385b86f_original.jpg,Kalina,2013-06-01,f,t,De Pijp - Rivierenbuurt,52.35229,4.89105,Entire rental unit,Entire home/apt,2,$300.00,4,46,4.72,4.85,4.8,4.77,4.91,4.86,4.45
1468473,https://www.airbnb.com/rooms/1468473,Light and bright appartement,https://a0.muscache.com/pictures/21792730/f59dda9f_original.jpg,Nanne,2012-12-08,f,f,Bos en Lommer,52.37563,4.85014,Entire rental unit,Entire home/apt,2,$115.00,3,136,4.56,4.75,4.41,4.79,4.84,4.41,4.39
1482038,https://www.airbnb.com/rooms/1482038,Amazing Amsterdam Canalside Loft,https://a0.muscache.com/pictures/pro_photo_tool/Hosting-1482038-unapproved/original/5cea0864-7d5b-42ae-946b-24cc625222ae.JPEG,Mark,2013-08-04,f,t,Centrum-West,52.37938,4.89036,Private room in loft,Private room,2,$155.00,3,69,4.99,4.96,4.99,5.0,4.99,5.0,4.78
1482851,https://www.airbnb.com/rooms/1482851,Great room with adjacent bathroom w,https://a0.muscache.com/pictures/fcd951cf-7dd2-4e0e-8c20-3b1bcd55642c.jpg,Nicole,2012-10-15,t,t,Westerpark,52.37993,4.8683,Private room in boat,Private room,4,$139.00,1,94,4.85,4.8,4.76,4.85,4.88,4.68,4.6
1484348,https://www.airbnb.com/rooms/1484348,Bohemian apt with garden near RAI!,https://a0.muscache.com/pictures/c4ffa092-52b5-4afa-a828-7c3b8b64c029.jpg,Wendy,2013-04-28,f,t,De Pijp - Rivierenbuurt,52.34903,4.89508,Entire condo,Entire home/apt,2,$130.00,7,70,4.92,4.92,4.87,4.99,4.99,4.81,4.76
1484957,https://www.airbnb.com/rooms/1484957,*** AMSTERDAM HOME ***,https://a0.muscache.com/pictures/0591bc69-cf95-47dd-a93a-718085e5314c.jpg,Boudewijn,2013-08-05,f,t,De Pijp - Rivierenbuurt,52.35102,4.89063,Entire rental unit,Entire home/apt,4,$228.00,2,75,4.85,4.85,4.84,4.95,4.89,4.79,4.63
1511360,https://www.airbnb.com/rooms/1511360,"COMFY, COSY GARDEN APP NEAR VONDELP",https://a0.muscache.com/pictures/23042358/36b0d9ef_original.jpg,Anne,2013-08-10,t,t,De Baarsjes - Oud-West,52.3603,4.86692,Entire rental unit,Entire home/apt,2,$155.00,2,83,4.73,4.86,4.92,4.96,4.99,4.86,4.65
1514368,https://www.airbnb.com/rooms/1514368,LUNA'S HIDEAWAY,https://a0.muscache.com/pictures/22259640/3991a171_original.jpg,City Apartments,2012-10-17,t,t,Centrum-Oost,52.361286,4.893265,Private room in bed and breakfast,Private room,4,$269.00,3,52,4.8,4.74,4.92,4.98,4.86,4.94,4.46
1517398,https://www.airbnb.com/rooms/1517398,Modern apartment in Westerpark,https://a0.muscache.com/pictures/39b552fc-2b1c-4c55-9096-f9a231cd9b79.jpg,Carla,2013-08-12,f,t,Westerpark,52.38459,4.88058,Entire rental unit,Entire home/apt,4,$108.00,3,78,4.69,4.69,4.84,4.8,4.85,4.65,4.59
