address,Name,id,lat,lng,location,subCategory,details,reviews
,Bakkerij Kuiper,27334,52.417537,4.892752,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27334,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27334
Amstelveenseweg,Bakkerij Klopper & Stolk,26835,52.341446240885,4.85686690558,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26835,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26835
Spaarndammerstraat,Bakkerij Kees Gutter,27082,52.390806,4.87847,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27082,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27082
Purmerplein,Bakkerij Kees Gutter,28018,52.391490963344,4.9442982673645,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28018,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28018
Javastraat 29,Bakkerij Kardas,28214,52.363592656999,4.9328648214,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28214,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28214
Linnaeusparkweg,Bakkerij Johnny & Marcia van der Horst,28179,52.351055685884,4.9390537558906,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28179,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28179
Latherusstraat 76,Bakkerij ISKEN,27687,52.394424462464,4.9153681924192,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=27687,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27687
"Tussen Meer 333, 1069 Amsterdam",Bakkerij Hoeve,26278,52.35901927018,4.7886197656124,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26278,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26278
Winkelcentrum Delflandplein,Bakkerij Delfland,26615,52.349022255147,4.8426009878876,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26615,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26615
Insulindeweg 2,Bakkerij damla,28220,52.361122327346,4.9333243169364,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=28220,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=28220
Jan van Galenstraat 293,Bakkerij Basak,26673,52.372679,4.848684,Amsterdam,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=26673,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26673
